county,precinct,office,district,party,candidate,absentee,early_votes,election_day,votes
,AB-104,Straight Party,,,DEMOCRATIC PARTY (D),870,328,0,1198
,AB-104,Straight Party,,,FREE ENERGY PARTY (F),1,1,0,2
,AB-104,Straight Party,,,GREEN PARTY (G),1,0,0,1
,AB-104,Straight Party,,,LIBERTARIAN PARTY (L),0,0,0,0
,AB-104,Straight Party,,,NONPARTISAN BALLOT (N),7,2,0,9
,AB-104,Straight Party,,,REPUBLICAN PARTY (R),234,62,0,296
,AB-104,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,0,0
,AB-104,US Senator,,G,"BREWER, Jim",1,0,0,1
,AB-104,US Senator,,D,"INOUYE, Daniel K.",679,270,0,949
,AB-104,US Senator,,D,"WOERNER, Andrew D. (Andy)",121,38,0,159
,AB-104,US Senator,,N,"JARRETT, Jeff",1,1,0,2
,AB-104,US Senator,,R,"CAVASSO, Cam",164,43,0,207
,AB-104,US Senator,,R,"PIRKOWSKI, Eddie",10,5,0,15
,AB-104,US Senator,,R,"ROCO, John",21,5,0,26
,AB-104,US Representative,2,L,"BROCK, Pat",0,0,0,0
,AB-104,US Representative,2,D,"HIRONO, Mazie",619,255,0,874
,AB-104,US Representative,2,N,"VON SONN, Andrew Vsevolod",1,1,0,2
,AB-104,US Representative,2,R,"GIMBERNAT, Antonio",9,2,0,11
,AB-104,US Representative,2,R,"WHARTON, Ramsay Puanani",107,25,0,132
,AB-104,US Representative,2,R,"WILLOUGHBY, John W.",64,22,0,86
,AB-104,Governor,,D,"ABERCROMBIE, Neil",608,229,0,837
,AB-104,Governor,,D,"HANNEMANN, Mufi",220,89,0,309
,AB-104,Governor,,D,"REYES, Arturo P. (Art)",4,1,0,5
,AB-104,Governor,,D,"SHIRATORI, Miles",9,3,0,12
,AB-104,Governor,,D,"TANABE, Van K.",10,2,0,12
,AB-104,Governor,,F,"CUNNINGHAM, Daniel H.",0,0,0,0
,AB-104,Governor,,N,"CLAPES, Tony",2,0,0,2
,AB-104,Governor,,N,"MANNER, Paul",1,0,0,1
,AB-104,Governor,,N,"POLLARD, Thomas (Tom)",0,1,0,1
,AB-104,Governor,,R,"AIONA, Duke",220,58,0,278
,AB-104,Governor,,R,"CARROLL, John S.",11,3,0,14
,AB-104,Lieutenant Governor,,D,"BERG, Lyla B.",97,31,0,128
,AB-104,Lieutenant Governor,,D,"BUNDA, Robert (Bobby)",112,46,0,158
,AB-104,Lieutenant Governor,,D,"HIRAKAMI, Steve",6,2,0,8
,AB-104,Lieutenant Governor,,D,"HOOSER, Gary L.",86,28,0,114
,AB-104,Lieutenant Governor,,D,"KARAMATSU, Jon Riki",12,4,0,16
,AB-104,Lieutenant Governor,,D,"SAKAMOTO, Norman",131,54,0,185
,AB-104,Lieutenant Governor,,D,"SCHATZ, Brian",369,148,0,517
,AB-104,Lieutenant Governor,,F,"SPENCE, Deborah (Jo B)",0,0,0,0
,AB-104,Lieutenant Governor,,N,"KAMA, Leonard Leo I",0,1,0,1
,AB-104,Lieutenant Governor,,R,"FINNEGAN, Lynn Berbano",136,46,0,182
,AB-104,Lieutenant Governor,,R,"KING, Adrienne S.",69,11,0,80
,AB-104,State Senator,25,D,"JAMILA, Andrew M., Jr.",168,73,0,241
,AB-104,State Senator,25,D,"PRENTISS, Chuck",288,93,0,381
,AB-104,State Senator,25,D,"RYAN, Pohai",252,101,0,353
,AB-104,State Senator,25,R,"ENOS, Virginia",144,36,0,180
,AB-104,State Senator,25,R,"PANDOLFE, Joe (Joebuilder)",48,20,0,68
,AB-104,State Representative,50,R,"THIELEN, Cynthia",195,53,0,248
,AB-105,Straight Party,,,DEMOCRATIC PARTY (D),567,242,0,809
,AB-105,Straight Party,,,FREE ENERGY PARTY (F),0,0,0,0
,AB-105,Straight Party,,,GREEN PARTY (G),1,0,0,1
,AB-105,Straight Party,,,LIBERTARIAN PARTY (L),0,0,0,0
,AB-105,Straight Party,,,NONPARTISAN BALLOT (N),7,0,0,7
,AB-105,Straight Party,,,REPUBLICAN PARTY (R),162,55,0,217
,AB-105,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,0,0
,AB-105,US Senator,,G,"BREWER, Jim",1,0,0,1
,AB-105,US Senator,,D,"INOUYE, Daniel K.",414,197,0,611
,AB-105,US Senator,,D,"WOERNER, Andrew D. (Andy)",96,32,0,128
,AB-105,US Senator,,N,"JARRETT, Jeff",1,0,0,1
,AB-105,US Senator,,R,"CAVASSO, Cam",104,42,0,146
,AB-105,US Senator,,R,"PIRKOWSKI, Eddie",7,3,0,10
,AB-105,US Senator,,R,"ROCO, John",22,5,0,27
,AB-105,US Representative,2,L,"BROCK, Pat",0,0,0,0
,AB-105,US Representative,2,D,"HIRONO, Mazie",368,187,0,555
,AB-105,US Representative,2,N,"VON SONN, Andrew Vsevolod",1,0,0,1
,AB-105,US Representative,2,R,"GIMBERNAT, Antonio",2,3,0,5
,AB-105,US Representative,2,R,"WHARTON, Ramsay Puanani",73,35,0,108
,AB-105,US Representative,2,R,"WILLOUGHBY, John W.",52,10,0,62
,AB-105,Governor,,D,"ABERCROMBIE, Neil",394,180,0,574
,AB-105,Governor,,D,"HANNEMANN, Mufi",152,60,0,212
,AB-105,Governor,,D,"REYES, Arturo P. (Art)",6,1,0,7
,AB-105,Governor,,D,"SHIRATORI, Miles",5,0,0,5
,AB-105,Governor,,D,"TANABE, Van K.",2,0,0,2
,AB-105,Governor,,F,"CUNNINGHAM, Daniel H.",0,0,0,0
,AB-105,Governor,,N,"CLAPES, Tony",0,0,0,0
,AB-105,Governor,,N,"MANNER, Paul",0,0,0,0
,AB-105,Governor,,N,"POLLARD, Thomas (Tom)",3,0,0,3
,AB-105,Governor,,R,"AIONA, Duke",150,53,0,203
,AB-105,Governor,,R,"CARROLL, John S.",6,2,0,8
,AB-105,Lieutenant Governor,,D,"BERG, Lyla B.",68,25,0,93
,AB-105,Lieutenant Governor,,D,"BUNDA, Robert (Bobby)",44,22,0,66
,AB-105,Lieutenant Governor,,D,"HIRAKAMI, Steve",1,1,0,2
,AB-105,Lieutenant Governor,,D,"HOOSER, Gary L.",66,19,0,85
,AB-105,Lieutenant Governor,,D,"KARAMATSU, Jon Riki",11,1,0,12
,AB-105,Lieutenant Governor,,D,"SAKAMOTO, Norman",82,23,0,105
,AB-105,Lieutenant Governor,,D,"SCHATZ, Brian",248,138,0,386
,AB-105,Lieutenant Governor,,F,"SPENCE, Deborah (Jo B)",0,0,0,0
,AB-105,Lieutenant Governor,,N,"KAMA, Leonard Leo I",2,0,0,2
,AB-105,Lieutenant Governor,,R,"FINNEGAN, Lynn Berbano",79,39,0,118
,AB-105,Lieutenant Governor,,R,"KING, Adrienne S.",62,14,0,76
,AB-105,State Senator,24,D,"TOKUDA, Jill N.",371,190,0,561
,AB-105,State Senator,24,R,"BEAN, Tracy Nakano",123,47,0,170
,AB-105,State Representative,50,R,"THIELEN, Cynthia",134,45,0,179
,AB-106,Straight Party,,,DEMOCRATIC PARTY (D),1238,384,0,1622
,AB-106,Straight Party,,,FREE ENERGY PARTY (F),2,0,0,2
,AB-106,Straight Party,,,GREEN PARTY (G),2,0,0,2
,AB-106,Straight Party,,,LIBERTARIAN PARTY (L),0,1,0,1
,AB-106,Straight Party,,,NONPARTISAN BALLOT (N),5,1,0,6
,AB-106,Straight Party,,,REPUBLICAN PARTY (R),240,65,0,305
,AB-106,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,1,0,1
,AB-106,US Senator,,G,"BREWER, Jim",2,0,0,2
,AB-106,US Senator,,D,"INOUYE, Daniel K.",983,311,0,1294
,AB-106,US Senator,,D,"WOERNER, Andrew D. (Andy)",160,52,0,212
,AB-106,US Senator,,N,"JARRETT, Jeff",2,0,0,2
,AB-106,US Senator,,R,"CAVASSO, Cam",162,45,0,207
,AB-106,US Senator,,R,"PIRKOWSKI, Eddie",9,1,0,10
,AB-106,US Senator,,R,"ROCO, John",27,9,0,36
,AB-106,US Representative,2,L,"BROCK, Pat",0,0,0,0
,AB-106,US Representative,2,D,"HIRONO, Mazie",917,283,0,1200
,AB-106,US Representative,2,N,"VON SONN, Andrew Vsevolod",2,0,0,2
,AB-106,US Representative,2,R,"GIMBERNAT, Antonio",11,1,0,12
,AB-106,US Representative,2,R,"WHARTON, Ramsay Puanani",111,36,0,147
,AB-106,US Representative,2,R,"WILLOUGHBY, John W.",78,14,0,92
,AB-106,Governor,,D,"ABERCROMBIE, Neil",822,250,0,1072
,AB-106,Governor,,D,"HANNEMANN, Mufi",365,119,0,484
,AB-106,Governor,,D,"REYES, Arturo P. (Art)",4,7,0,11
,AB-106,Governor,,D,"SHIRATORI, Miles",4,1,0,5
,AB-106,Governor,,D,"TANABE, Van K.",5,4,0,9
,AB-106,Governor,,F,"CUNNINGHAM, Daniel H.",1,0,0,1
,AB-106,Governor,,N,"CLAPES, Tony",0,0,0,0
,AB-106,Governor,,N,"MANNER, Paul",1,0,0,1
,AB-106,Governor,,N,"POLLARD, Thomas (Tom)",1,0,0,1
,AB-106,Governor,,R,"AIONA, Duke",227,61,0,288
,AB-106,Governor,,R,"CARROLL, John S.",8,2,0,10
,AB-106,Lieutenant Governor,,D,"BERG, Lyla B.",134,48,0,182
,AB-106,Lieutenant Governor,,D,"BUNDA, Robert (Bobby)",161,55,0,216
,AB-106,Lieutenant Governor,,D,"HIRAKAMI, Steve",10,1,0,11
,AB-106,Lieutenant Governor,,D,"HOOSER, Gary L.",93,33,0,126
,AB-106,Lieutenant Governor,,D,"KARAMATSU, Jon Riki",13,4,0,17
,AB-106,Lieutenant Governor,,D,"SAKAMOTO, Norman",173,54,0,227
,AB-106,Lieutenant Governor,,D,"SCHATZ, Brian",566,179,0,745
,AB-106,Lieutenant Governor,,F,"SPENCE, Deborah (Jo B)",1,0,0,1
,AB-106,Lieutenant Governor,,N,"KAMA, Leonard Leo I",2,0,0,2
,AB-106,Lieutenant Governor,,R,"FINNEGAN, Lynn Berbano",144,45,0,189
,AB-106,Lieutenant Governor,,R,"KING, Adrienne S.",69,14,0,83
,AB-106,State Senator,25,D,"JAMILA, Andrew M., Jr.",375,132,0,507
,AB-106,State Senator,25,D,"PRENTISS, Chuck",330,94,0,424
,AB-106,State Senator,25,D,"RYAN, Pohai",324,117,0,441
,AB-106,State Senator,25,R,"ENOS, Virginia",142,42,0,184
,AB-106,State Senator,25,R,"PANDOLFE, Joe (Joebuilder)",52,13,0,65
,AB-106,State Representative,51,D,"LEE, Chris",1049,341,0,1390
,AB-106,State Representative,51,R,"WOLFGRAMM, Maka",177,49,0,226
,AB-107,Straight Party,,,DEMOCRATIC PARTY (D),229,67,0,296
,AB-107,Straight Party,,,FREE ENERGY PARTY (F),0,0,0,0
,AB-107,Straight Party,,,GREEN PARTY (G),0,0,0,0
,AB-107,Straight Party,,,LIBERTARIAN PARTY (L),0,0,0,0
,AB-107,Straight Party,,,NONPARTISAN BALLOT (N),0,0,0,0
,AB-107,Straight Party,,,REPUBLICAN PARTY (R),47,9,0,56
,AB-107,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,0,0
,AB-107,US Senator,,G,"BREWER, Jim",0,0,0,0
,AB-107,US Senator,,D,"INOUYE, Daniel K.",181,57,0,238
,AB-107,US Senator,,D,"WOERNER, Andrew D. (Andy)",26,7,0,33
,AB-107,US Senator,,N,"JARRETT, Jeff",0,0,0,0
,AB-107,US Senator,,R,"CAVASSO, Cam",27,6,0,33
,AB-107,US Senator,,R,"PIRKOWSKI, Eddie",7,2,0,9
,AB-107,US Senator,,R,"ROCO, John",4,0,0,4
,AB-107,US Representative,2,L,"BROCK, Pat",0,0,0,0
,AB-107,US Representative,2,D,"HIRONO, Mazie",176,47,0,223
,AB-107,US Representative,2,N,"VON SONN, Andrew Vsevolod",0,0,0,0
,AB-107,US Representative,2,R,"GIMBERNAT, Antonio",0,0,0,0
,AB-107,US Representative,2,R,"WHARTON, Ramsay Puanani",28,3,0,31
,AB-107,US Representative,2,R,"WILLOUGHBY, John W.",10,4,0,14
,AB-107,Governor,,D,"ABERCROMBIE, Neil",146,47,0,193
,AB-107,Governor,,D,"HANNEMANN, Mufi",77,15,0,92
,AB-107,Governor,,D,"REYES, Arturo P. (Art)",1,0,0,1
,AB-107,Governor,,D,"SHIRATORI, Miles",1,1,0,2
,AB-107,Governor,,D,"TANABE, Van K.",0,1,0,1
,AB-107,Governor,,F,"CUNNINGHAM, Daniel H.",0,0,0,0
,AB-107,Governor,,N,"CLAPES, Tony",0,0,0,0
,AB-107,Governor,,N,"MANNER, Paul",0,0,0,0
,AB-107,Governor,,N,"POLLARD, Thomas (Tom)",0,0,0,0
,AB-107,Governor,,R,"AIONA, Duke",45,8,0,53
,AB-107,Governor,,R,"CARROLL, John S.",2,1,0,3
,AB-107,Lieutenant Governor,,D,"BERG, Lyla B.",22,9,0,31
,AB-107,Lieutenant Governor,,D,"BUNDA, Robert (Bobby)",30,4,0,34
,AB-107,Lieutenant Governor,,D,"HIRAKAMI, Steve",2,0,0,2
,AB-107,Lieutenant Governor,,D,"HOOSER, Gary L.",16,8,0,24
,AB-107,Lieutenant Governor,,D,"KARAMATSU, Jon Riki",1,1,0,2
,AB-107,Lieutenant Governor,,D,"SAKAMOTO, Norman",33,10,0,43
,AB-107,Lieutenant Governor,,D,"SCHATZ, Brian",108,33,0,141
,AB-107,Lieutenant Governor,,F,"SPENCE, Deborah (Jo B)",0,0,0,0
,AB-107,Lieutenant Governor,,N,"KAMA, Leonard Leo I",0,0,0,0
,AB-107,Lieutenant Governor,,R,"FINNEGAN, Lynn Berbano",28,8,0,36
,AB-107,Lieutenant Governor,,R,"KING, Adrienne S.",12,1,0,13
,AB-107,State Senator,24,D,"TOKUDA, Jill N.",174,51,0,225
,AB-107,State Senator,24,R,"BEAN, Tracy Nakano",35,8,0,43
,AB-107,State Representative,51,D,"LEE, Chris",189,57,0,246
,AB-107,State Representative,51,R,"WOLFGRAMM, Maka",29,8,0,37
,AB-11,Straight Party,,,DEMOCRATIC PARTY (D),80,99,0,179
,AB-11,Straight Party,,,FREE ENERGY PARTY (F),0,0,0,0
,AB-11,Straight Party,,,GREEN PARTY (G),0,0,0,0
,AB-11,Straight Party,,,LIBERTARIAN PARTY (L),2,0,0,2
,AB-11,Straight Party,,,NONPARTISAN BALLOT (N),0,0,0,0
,AB-11,Straight Party,,,REPUBLICAN PARTY (R),16,6,0,22
,AB-11,US Senator,,L,"MALLAN, Lloyd Jeffrey",1,0,0,1
,AB-11,US Senator,,G,"BREWER, Jim",0,0,0,0
,AB-11,US Senator,,D,"INOUYE, Daniel K.",65,65,0,130
,AB-11,US Senator,,D,"WOERNER, Andrew D. (Andy)",6,27,0,33
,AB-11,US Senator,,N,"JARRETT, Jeff",0,0,0,0
,AB-11,US Senator,,R,"CAVASSO, Cam",11,2,0,13
,AB-11,US Senator,,R,"PIRKOWSKI, Eddie",1,1,0,2
,AB-11,US Senator,,R,"ROCO, John",3,3,0,6
,AB-11,US Representative,2,L,"BROCK, Pat",2,0,0,2
,AB-11,US Representative,2,D,"HIRONO, Mazie",64,79,0,143
,AB-11,US Representative,2,N,"VON SONN, Andrew Vsevolod",0,0,0,0
,AB-11,US Representative,2,R,"GIMBERNAT, Antonio",0,0,0,0
,AB-11,US Representative,2,R,"WHARTON, Ramsay Puanani",11,3,0,14
,AB-11,US Representative,2,R,"WILLOUGHBY, John W.",4,3,0,7
,AB-11,Governor,,D,"ABERCROMBIE, Neil",58,72,0,130
,AB-11,Governor,,D,"HANNEMANN, Mufi",21,25,0,46
,AB-11,Governor,,D,"REYES, Arturo P. (Art)",0,0,0,0
,AB-11,Governor,,D,"SHIRATORI, Miles",0,1,0,1
,AB-11,Governor,,D,"TANABE, Van K.",0,0,0,0
,AB-11,Governor,,F,"CUNNINGHAM, Daniel H.",0,0,0,0
,AB-11,Governor,,N,"CLAPES, Tony",0,0,0,0
,AB-11,Governor,,N,"MANNER, Paul",0,0,0,0
,AB-11,Governor,,N,"POLLARD, Thomas (Tom)",0,0,0,0
,AB-11,Governor,,R,"AIONA, Duke",14,6,0,20
,AB-11,Governor,,R,"CARROLL, John S.",2,0,0,2
,AB-11,Lieutenant Governor,,D,"BERG, Lyla B.",5,22,0,27
,AB-11,Lieutenant Governor,,D,"BUNDA, Robert (Bobby)",11,13,0,24
,AB-11,Lieutenant Governor,,D,"HIRAKAMI, Steve",5,2,0,7
,AB-11,Lieutenant Governor,,D,"HOOSER, Gary L.",17,15,0,32
,AB-11,Lieutenant Governor,,D,"KARAMATSU, Jon Riki",5,2,0,7
,AB-11,Lieutenant Governor,,D,"SAKAMOTO, Norman",3,6,0,9
,AB-11,Lieutenant Governor,,D,"SCHATZ, Brian",26,34,0,60
,AB-11,Lieutenant Governor,,F,"SPENCE, Deborah (Jo B)",0,0,0,0
,AB-11,Lieutenant Governor,,N,"KAMA, Leonard Leo I",0,0,0,0
,AB-11,Lieutenant Governor,,R,"FINNEGAN, Lynn Berbano",11,3,0,14
,AB-11,Lieutenant Governor,,R,"KING, Adrienne S.",5,3,0,8
,AB-11,State Senator,2,D,"KOKUBUN, Russell S.",61,67,0,128
,AB-11,State Senator,2,D,"WAUGH, Timothy (Tim)",10,24,0,34
,AB-11,State Senator,2,R,"HALE, Michael W.",5,5,0,10
,AB-11,State Senator,2,R,"MCINTOSH, Lee",9,1,0,10
,AB-11,State Representative,4,D,"HANOHANO, Faye P.",44,52,0,96
,AB-11,State Representative,4,D,"MARZI, Anthony (Tony)",30,36,0,66
,AB-11,State Representative,4,N,"SINGER, Solomon",0,0,0,0
,AB-11,State Representative,4,R,"HAPAI, Marlene (Nachbar)",15,6,0,21
,AB-12,Straight Party,,,DEMOCRATIC PARTY (D),56,89,0,145
,AB-12,Straight Party,,,FREE ENERGY PARTY (F),0,0,0,0
,AB-12,Straight Party,,,GREEN PARTY (G),1,0,0,1
,AB-12,Straight Party,,,LIBERTARIAN PARTY (L),0,0,0,0
,AB-12,Straight Party,,,NONPARTISAN BALLOT (N),1,1,0,2
,AB-12,Straight Party,,,REPUBLICAN PARTY (R),12,13,0,25
,AB-12,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,0,0
,AB-12,US Senator,,G,"BREWER, Jim",1,0,0,1
,AB-12,US Senator,,D,"INOUYE, Daniel K.",41,75,0,116
,AB-12,US Senator,,D,"WOERNER, Andrew D. (Andy)",9,8,0,17
,AB-12,US Senator,,N,"JARRETT, Jeff",1,1,0,2
,AB-12,US Senator,,R,"CAVASSO, Cam",7,10,0,17
,AB-12,US Senator,,R,"PIRKOWSKI, Eddie",0,1,0,1
,AB-12,US Senator,,R,"ROCO, John",1,2,0,3
,AB-12,US Representative,2,L,"BROCK, Pat",0,0,0,0
,AB-12,US Representative,2,D,"HIRONO, Mazie",46,66,0,112
,AB-12,US Representative,2,N,"VON SONN, Andrew Vsevolod",1,1,0,2
,AB-12,US Representative,2,R,"GIMBERNAT, Antonio",0,1,0,1
,AB-12,US Representative,2,R,"WHARTON, Ramsay Puanani",8,7,0,15
,AB-12,US Representative,2,R,"WILLOUGHBY, John W.",1,5,0,6
,AB-12,Governor,,D,"ABERCROMBIE, Neil",33,50,0,83
,AB-12,Governor,,D,"HANNEMANN, Mufi",22,37,0,59
,AB-12,Governor,,D,"REYES, Arturo P. (Art)",1,0,0,1
,AB-12,Governor,,D,"SHIRATORI, Miles",0,0,0,0
,AB-12,Governor,,D,"TANABE, Van K.",0,0,0,0
,AB-12,Governor,,F,"CUNNINGHAM, Daniel H.",0,0,0,0
,AB-12,Governor,,N,"CLAPES, Tony",1,0,0,1
,AB-12,Governor,,N,"MANNER, Paul",0,0,0,0
,AB-12,Governor,,N,"POLLARD, Thomas (Tom)",0,0,0,0
,AB-12,Governor,,R,"AIONA, Duke",12,13,0,25
,AB-12,Governor,,R,"CARROLL, John S.",0,0,0,0
,AB-12,Lieutenant Governor,,D,"BERG, Lyla B.",10,14,0,24
,AB-12,Lieutenant Governor,,D,"BUNDA, Robert (Bobby)",6,9,0,15
,AB-12,Lieutenant Governor,,D,"HIRAKAMI, Steve",6,3,0,9
,AB-12,Lieutenant Governor,,D,"HOOSER, Gary L.",9,13,0,22
,AB-12,Lieutenant Governor,,D,"KARAMATSU, Jon Riki",4,0,0,4
,AB-12,Lieutenant Governor,,D,"SAKAMOTO, Norman",3,13,0,16
,AB-12,Lieutenant Governor,,D,"SCHATZ, Brian",15,27,0,42
,AB-12,Lieutenant Governor,,F,"SPENCE, Deborah (Jo B)",0,0,0,0
,AB-12,Lieutenant Governor,,N,"KAMA, Leonard Leo I",1,0,0,1
,AB-12,Lieutenant Governor,,R,"FINNEGAN, Lynn Berbano",5,8,0,13
,AB-12,Lieutenant Governor,,R,"KING, Adrienne S.",5,5,0,10
,AB-12,State Senator,2,D,"KOKUBUN, Russell S.",42,66,0,108
,AB-12,State Senator,2,D,"WAUGH, Timothy (Tim)",10,13,0,23
,AB-12,State Senator,2,R,"HALE, Michael W.",3,7,0,10
,AB-12,State Senator,2,R,"MCINTOSH, Lee",6,6,0,12
,AB-12,State Representative,4,D,"HANOHANO, Faye P.",25,50,0,75
,AB-12,State Representative,4,D,"MARZI, Anthony (Tony)",25,31,0,56
,AB-12,State Representative,4,N,"SINGER, Solomon",1,1,0,2
,AB-12,State Representative,4,R,"HAPAI, Marlene (Nachbar)",7,12,0,19
,AB-13,Straight Party,,,DEMOCRATIC PARTY (D),487,536,0,1023
,AB-13,Straight Party,,,FREE ENERGY PARTY (F),0,0,0,0
,AB-13,Straight Party,,,GREEN PARTY (G),0,0,0,0
,AB-13,Straight Party,,,LIBERTARIAN PARTY (L),1,0,0,1
,AB-13,Straight Party,,,NONPARTISAN BALLOT (N),19,21,0,40
,AB-13,Straight Party,,,REPUBLICAN PARTY (R),99,81,0,180
,AB-13,US Senator,,L,"MALLAN, Lloyd Jeffrey",1,0,0,1
,AB-13,US Senator,,G,"BREWER, Jim",0,0,0,0
,AB-13,US Senator,,D,"INOUYE, Daniel K.",388,403,0,791
,AB-13,US Senator,,D,"WOERNER, Andrew D. (Andy)",77,106,0,183
,AB-13,US Senator,,N,"JARRETT, Jeff",11,9,0,20
,AB-13,US Senator,,R,"CAVASSO, Cam",35,41,0,76
,AB-13,US Senator,,R,"PIRKOWSKI, Eddie",21,7,0,28
,AB-13,US Senator,,R,"ROCO, John",23,19,0,42
,AB-13,US Representative,2,L,"BROCK, Pat",1,0,0,1
,AB-13,US Representative,2,D,"HIRONO, Mazie",394,395,0,789
,AB-13,US Representative,2,N,"VON SONN, Andrew Vsevolod",8,6,0,14
,AB-13,US Representative,2,R,"GIMBERNAT, Antonio",10,6,0,16
,AB-13,US Representative,2,R,"WHARTON, Ramsay Puanani",31,26,0,57
,AB-13,US Representative,2,R,"WILLOUGHBY, John W.",44,36,0,80
,AB-13,Governor,,D,"ABERCROMBIE, Neil",316,326,0,642
,AB-13,Governor,,D,"HANNEMANN, Mufi",161,190,0,351
,AB-13,Governor,,D,"REYES, Arturo P. (Art)",4,7,0,11
,AB-13,Governor,,D,"SHIRATORI, Miles",2,2,0,4
,AB-13,Governor,,D,"TANABE, Van K.",1,5,0,6
,AB-13,Governor,,F,"CUNNINGHAM, Daniel H.",0,0,0,0
,AB-13,Governor,,N,"CLAPES, Tony",6,2,0,8
,AB-13,Governor,,N,"MANNER, Paul",0,6,0,6
,AB-13,Governor,,N,"POLLARD, Thomas (Tom)",4,1,0,5
,AB-13,Governor,,R,"AIONA, Duke",89,75,0,164
,AB-13,Governor,,R,"CARROLL, John S.",9,5,0,14
,AB-13,Lieutenant Governor,,D,"BERG, Lyla B.",46,78,0,124
,AB-13,Lieutenant Governor,,D,"BUNDA, Robert (Bobby)",55,83,0,138
,AB-13,Lieutenant Governor,,D,"HIRAKAMI, Steve",51,57,0,108
,AB-13,Lieutenant Governor,,D,"HOOSER, Gary L.",78,69,0,147
,AB-13,Lieutenant Governor,,D,"KARAMATSU, Jon Riki",15,8,0,23
,AB-13,Lieutenant Governor,,D,"SAKAMOTO, Norman",51,47,0,98
,AB-13,Lieutenant Governor,,D,"SCHATZ, Brian",158,165,0,323
,AB-13,Lieutenant Governor,,F,"SPENCE, Deborah (Jo B)",0,0,0,0
,AB-13,Lieutenant Governor,,N,"KAMA, Leonard Leo I",7,10,0,17
,AB-13,Lieutenant Governor,,R,"FINNEGAN, Lynn Berbano",50,50,0,100
,AB-13,Lieutenant Governor,,R,"KING, Adrienne S.",37,23,0,60
,AB-13,State Senator,2,D,"KOKUBUN, Russell S.",320,357,0,677
,AB-13,State Senator,2,D,"WAUGH, Timothy (Tim)",121,96,0,217
,AB-13,State Senator,2,R,"HALE, Michael W.",42,41,0,83
,AB-13,State Senator,2,R,"MCINTOSH, Lee",40,28,0,68
,AB-13,State Representative,4,D,"HANOHANO, Faye P.",215,243,0,458
,AB-13,State Representative,4,D,"MARZI, Anthony (Tony)",245,254,0,499
,AB-13,State Representative,4,N,"SINGER, Solomon",15,16,0,31
,AB-13,State Representative,4,R,"HAPAI, Marlene (Nachbar)",82,70,0,152
,AB-14,Straight Party,,,DEMOCRATIC PARTY (D),41,34,0,75
,AB-14,Straight Party,,,FREE ENERGY PARTY (F),0,0,0,0
,AB-14,Straight Party,,,GREEN PARTY (G),0,0,0,0
,AB-14,Straight Party,,,LIBERTARIAN PARTY (L),0,0,0,0
,AB-14,Straight Party,,,NONPARTISAN BALLOT (N),0,0,0,0
,AB-14,Straight Party,,,REPUBLICAN PARTY (R),6,6,0,12
,AB-14,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,0,0
,AB-14,US Senator,,G,"BREWER, Jim",0,0,0,0
,AB-14,US Senator,,D,"INOUYE, Daniel K.",35,31,0,66
,AB-14,US Senator,,D,"WOERNER, Andrew D. (Andy)",5,2,0,7
,AB-14,US Senator,,N,"JARRETT, Jeff",0,0,0,0
,AB-14,US Senator,,R,"CAVASSO, Cam",2,2,0,4
,AB-14,US Senator,,R,"PIRKOWSKI, Eddie",0,1,0,1
,AB-14,US Senator,,R,"ROCO, John",3,0,0,3
,AB-14,US Representative,2,L,"BROCK, Pat",0,0,0,0
,AB-14,US Representative,2,D,"HIRONO, Mazie",35,24,0,59
,AB-14,US Representative,2,N,"VON SONN, Andrew Vsevolod",0,0,0,0
,AB-14,US Representative,2,R,"GIMBERNAT, Antonio",0,0,0,0
,AB-14,US Representative,2,R,"WHARTON, Ramsay Puanani",4,1,0,5
,AB-14,US Representative,2,R,"WILLOUGHBY, John W.",2,2,0,4
,AB-14,Governor,,D,"ABERCROMBIE, Neil",14,20,0,34
,AB-14,Governor,,D,"HANNEMANN, Mufi",27,14,0,41
,AB-14,Governor,,D,"REYES, Arturo P. (Art)",0,0,0,0
,AB-14,Governor,,D,"SHIRATORI, Miles",0,0,0,0
,AB-14,Governor,,D,"TANABE, Van K.",0,0,0,0
,AB-14,Governor,,F,"CUNNINGHAM, Daniel H.",0,0,0,0
,AB-14,Governor,,N,"CLAPES, Tony",0,0,0,0
,AB-14,Governor,,N,"MANNER, Paul",0,0,0,0
,AB-14,Governor,,N,"POLLARD, Thomas (Tom)",0,0,0,0
,AB-14,Governor,,R,"AIONA, Duke",6,4,0,10
,AB-14,Governor,,R,"CARROLL, John S.",0,1,0,1
,AB-14,Lieutenant Governor,,D,"BERG, Lyla B.",3,2,0,5
,AB-14,Lieutenant Governor,,D,"BUNDA, Robert (Bobby)",4,8,0,12
,AB-14,Lieutenant Governor,,D,"HIRAKAMI, Steve",0,0,0,0
,AB-14,Lieutenant Governor,,D,"HOOSER, Gary L.",2,2,0,4
,AB-14,Lieutenant Governor,,D,"KARAMATSU, Jon Riki",2,1,0,3
