"county","precinct","office","district","party","candidate","absentee","early_votes","election_day","votes"
"County of Hawaii","01-08","U.S. Senate","","R","DE LA FUENTE, Rocky Mamaka","6","1","1",8
"County of Hawaii","01-08","U.S. Senate","","R","CURTIS, Ron","20","1","7",28
"County of Hawaii","01-08","U.S. Senate","","R","HODGKISS, Michael R.","2","0","3",5
"County of Hawaii","01-08","U.S. Senate","","R","BERISH, George L.","6","2","4",12
"County of Hawaii","01-08","U.S. Senate","","R","PIRKOWSKI, Eddie","7","0","2",9
"County of Hawaii","01-08","U.S. House","2","D","AUSTIN, Anthony Tony","42","12","27",81
"County of Hawaii","01-08","U.S. House","2","D","GABBARD, Tulsi","932","152","433",1517
"County of Hawaii","01-08","U.S. House","2","D","ALU CAMPAGNA, Sherry","109","35","72",216
"County of Hawaii","01-08","U.S. House","2","R","EVANS, Brian","60","8","30",98
"County of Hawaii","01-08","Governor","","G","BREWER, Jim","5","0","0",5
"County of Hawaii","01-08","Governor","","D","CARAVALHO, Ernest","31","2","4",37
"County of Hawaii","01-08","Governor","","D","KA'EHU'AE'A, Wendell J.","16","3","14",33
"County of Hawaii","01-08","Governor","","D","TANABE, Van (Tanaban)","4","0","0",4
"County of Hawaii","01-08","Governor","","D","IGE, David Y.","586","120","320",1026
"County of Hawaii","01-08","Governor","","D","HANABUSA, Colleen Wakako","588","96","246",930
"County of Hawaii","01-08","Governor","","D","KIM, Richard Y.","3","0","1",4
"County of Hawaii","01-08","Governor","","N","TERUYA, Terrence K.","3","0","0",3
"County of Hawaii","01-08","Governor","","N","BLACKWELL, Selina T.","0","0","1",1
"County of Hawaii","01-08","Governor","","N","EL, Link","0","0","0",0
"County of Hawaii","01-08","Governor","","R","TUPOLA, Andria","26","5","16",47
"County of Hawaii","01-08","Governor","","R","CARROLL, John","37","5","23",65
"County of Hawaii","01-08","Governor","","R","LHEUREUX, Ray","8","1","2",11
"County of Hawaii","01-08","Lieutenant Governor","","G","ING, Renee","5","0","0",5
"County of Hawaii","01-08","Lieutenant Governor","","D","GREEN, Josh","546","106","263",915
"County of Hawaii","01-08","Lieutenant Governor","","D","TOKUDA, Jill N.","368","56","132",556
"County of Hawaii","01-08","Lieutenant Governor","","D","CARVALHO, Bernard P., Jr.","176","35","92",303
"County of Hawaii","01-08","Lieutenant Governor","","D","IWAMOTO, Kim Coco","93","17","77",187
"County of Hawaii","01-08","Lieutenant Governor","","D","ESPERO, Will","37","5","12",54
"County of Hawaii","01-08","Lieutenant Governor","","N","ROBOTTI, Paul F.","2","0","0",2
"County of Hawaii","01-08","Lieutenant Governor","","N","MAGAOAY, Ernest G.","0","0","1",1
"County of Hawaii","01-08","Lieutenant Governor","","R","LIPSCOMB, Steve","20","1","12",33
"County of Hawaii","01-08","Lieutenant Governor","","R","KERNS, Marissa Dipasupil","25","5","8",38
"County of Hawaii","01-08","Lieutenant Governor","","R","LOW, Jeremy","21","3","14",38
"County of Hawaii","01-08","State Senate","1","D","KAHELE, Kaialii","1009","171","463",1643
"County of Hawaii","01-08","State Senate","1","L","ARIANOFF, Kimberly A.","1","0","0",1
"County of Hawaii","01-08","State Representative","1","D","NAKASHIMA, Mark M.","936","165","380",1481
"County of Hawaii","01-08","State Representative","1","D","PAIK-MANDER, Koohan","206","43","168",417
"County of Hawaii","01-09","U.S. Senate","","D","HIRONO, Mazie K.","410","67","204",681
"County of Hawaii","01-09","U.S. Senate","","N","REYES, Arturo Pacheco","0","0","0",0
"County of Hawaii","01-09","U.S. Senate","","N","HAVERTY, Charles (Charlie)","0","0","0",0
"County of Hawaii","01-09","U.S. Senate","","N","MAERTENS, Matthew K.","0","0","0",0
"County of Hawaii","01-09","U.S. Senate","","R","ANDERSON, Consuelo","4","1","3",8
"County of Hawaii","01-09","U.S. Senate","","R","HELSHAM, Robert C., Sr.","3","0","2",5
"County of Hawaii","01-09","U.S. Senate","","R","WHITE, Thomas E.","2","0","3",5
"County of Hawaii","01-09","U.S. Senate","","R","DE LA FUENTE, Rocky Mamaka","3","6","5",14
"County of Hawaii","01-09","U.S. Senate","","R","CURTIS, Ron","2","0","4",6
"County of Hawaii","01-09","U.S. Senate","","R","HODGKISS, Michael R.","1","0","3",4
"County of Hawaii","01-09","U.S. Senate","","R","BERISH, George L.","2","0","1",3
"County of Hawaii","01-09","U.S. Senate","","R","PIRKOWSKI, Eddie","1","0","0",1
"County of Hawaii","01-09","U.S. House","2","D","AUSTIN, Anthony Tony","14","1","12",27
"County of Hawaii","01-09","U.S. House","2","D","GABBARD, Tulsi","375","60","200",635
"County of Hawaii","01-09","U.S. House","2","D","ALU CAMPAGNA, Sherry","25","9","22",56
"County of Hawaii","01-09","U.S. House","2","R","EVANS, Brian","19","7","22",48
"County of Hawaii","01-09","Governor","","G","BREWER, Jim","1","0","0",1
"County of Hawaii","01-09","Governor","","D","CARAVALHO, Ernest","10","2","3",15
"County of Hawaii","01-09","Governor","","D","KA'EHU'AE'A, Wendell J.","15","0","4",19
"County of Hawaii","01-09","Governor","","D","TANABE, Van (Tanaban)","1","0","2",3
"County of Hawaii","01-09","Governor","","D","IGE, David Y.","191","47","116",354
"County of Hawaii","01-09","Governor","","D","HANABUSA, Colleen Wakako","232","30","131",393
"County of Hawaii","01-09","Governor","","D","KIM, Richard Y.","1","0","2",3
"County of Hawaii","01-09","Governor","","N","TERUYA, Terrence K.","0","0","0",0
"County of Hawaii","01-09","Governor","","N","BLACKWELL, Selina T.","0","0","0",0
"County of Hawaii","01-09","Governor","","N","EL, Link","0","0","0",0
"County of Hawaii","01-09","Governor","","R","TUPOLA, Andria","17","3","11",31
"County of Hawaii","01-09","Governor","","R","CARROLL, John","9","3","13",25
"County of Hawaii","01-09","Governor","","R","LHEUREUX, Ray","3","2","1",6
"County of Hawaii","01-09","Lieutenant Governor","","G","ING, Renee","1","0","0",1
"County of Hawaii","01-09","Lieutenant Governor","","D","GREEN, Josh","201","28","98",327
"County of Hawaii","01-09","Lieutenant Governor","","D","TOKUDA, Jill N.","120","27","56",203
"County of Hawaii","01-09","Lieutenant Governor","","D","CARVALHO, Bernard P., Jr.","80","17","59",156
"County of Hawaii","01-09","Lieutenant Governor","","D","IWAMOTO, Kim Coco","26","4","32",62
"County of Hawaii","01-09","Lieutenant Governor","","D","ESPERO, Will","17","2","4",23
"County of Hawaii","01-09","Lieutenant Governor","","N","ROBOTTI, Paul F.","0","0","0",0
"County of Hawaii","01-09","Lieutenant Governor","","N","MAGAOAY, Ernest G.","0","0","0",0
"County of Hawaii","01-09","Lieutenant Governor","","R","LIPSCOMB, Steve","10","2","7",19
"County of Hawaii","01-09","Lieutenant Governor","","R","KERNS, Marissa Dipasupil","5","2","11",18
"County of Hawaii","01-09","Lieutenant Governor","","R","LOW, Jeremy","6","4","5",15
"County of Hawaii","01-09","State Senate","1","D","KAHELE, Kaialii","378","62","209",649
"County of Hawaii","01-09","State Senate","1","L","ARIANOFF, Kimberly A.","1","0","0",1
"County of Hawaii","01-09","State Representative","1","D","NAKASHIMA, Mark M.","362","65","175",602
"County of Hawaii","01-09","State Representative","1","D","PAIK-MANDER, Koohan","71","9","62",142
"County of Hawaii","02-01","U.S. Senate","","D","HIRONO, Mazie K.","790","165","316",1271
"County of Hawaii","02-01","U.S. Senate","","N","REYES, Arturo Pacheco","2","1","1",4
"County of Hawaii","02-01","U.S. Senate","","N","HAVERTY, Charles (Charlie)","4","0","0",4
"County of Hawaii","02-01","U.S. Senate","","N","MAERTENS, Matthew K.","2","0","0",2
"County of Hawaii","02-01","U.S. Senate","","R","ANDERSON, Consuelo","9","3","6",18
"County of Hawaii","02-01","U.S. Senate","","R","HELSHAM, Robert C., Sr.","8","1","5",14
"County of Hawaii","02-01","U.S. Senate","","R","WHITE, Thomas E.","6","3","3",12
"County of Hawaii","02-01","U.S. Senate","","R","DE LA FUENTE, Rocky Mamaka","0","1","3",4
"County of Hawaii","02-01","U.S. Senate","","R","CURTIS, Ron","8","2","6",16
"County of Hawaii","02-01","U.S. Senate","","R","HODGKISS, Michael R.","1","1","3",5
"County of Hawaii","02-01","U.S. Senate","","R","BERISH, George L.","4","1","4",9
"County of Hawaii","02-01","U.S. Senate","","R","PIRKOWSKI, Eddie","1","0","0",1
"County of Hawaii","02-01","U.S. House","2","D","AUSTIN, Anthony Tony","26","6","19",51
"County of Hawaii","02-01","U.S. House","2","D","GABBARD, Tulsi","685","136","277",1098
"County of Hawaii","02-01","U.S. House","2","D","ALU CAMPAGNA, Sherry","97","25","37",159
"County of Hawaii","02-01","U.S. House","2","R","EVANS, Brian","31","11","21",63
"County of Hawaii","02-01","Governor","","G","BREWER, Jim","2","0","0",2
"County of Hawaii","02-01","Governor","","D","CARAVALHO, Ernest","12","2","7",21
"County of Hawaii","02-01","Governor","","D","KA'EHU'AE'A, Wendell J.","25","7","11",43
"County of Hawaii","02-01","Governor","","D","TANABE, Van (Tanaban)","5","0","0",5
"County of Hawaii","02-01","Governor","","D","IGE, David Y.","453","83","189",725
"County of Hawaii","02-01","Governor","","D","HANABUSA, Colleen Wakako","406","89","159",654
"County of Hawaii","02-01","Governor","","D","KIM, Richard Y.","6","1","2",9
"County of Hawaii","02-01","Governor","","N","TERUYA, Terrence K.","3","0","1",4
"County of Hawaii","02-01","Governor","","N","BLACKWELL, Selina T.","4","1","0",5
"County of Hawaii","02-01","Governor","","N","EL, Link","0","0","0",0
"County of Hawaii","02-01","Governor","","R","TUPOLA, Andria","17","9","14",40
"County of Hawaii","02-01","Governor","","R","CARROLL, John","20","3","10",33
"County of Hawaii","02-01","Governor","","R","LHEUREUX, Ray","7","1","5",13
"County of Hawaii","02-01","Lieutenant Governor","","G","ING, Renee","2","0","0",2
"County of Hawaii","02-01","Lieutenant Governor","","D","GREEN, Josh","410","78","142",630
"County of Hawaii","02-01","Lieutenant Governor","","D","TOKUDA, Jill N.","230","41","83",354
"County of Hawaii","02-01","Lieutenant Governor","","D","CARVALHO, Bernard P., Jr.","129","29","56",214
"County of Hawaii","02-01","Lieutenant Governor","","D","IWAMOTO, Kim Coco","77","24","74",175
"County of Hawaii","02-01","Lieutenant Governor","","D","ESPERO, Will","30","5","9",44
"County of Hawaii","02-01","Lieutenant Governor","","N","ROBOTTI, Paul F.","4","1","1",6
"County of Hawaii","02-01","Lieutenant Governor","","N","MAGAOAY, Ernest G.","3","0","0",3
"County of Hawaii","02-01","Lieutenant Governor","","R","LIPSCOMB, Steve","20","3","7",30
"County of Hawaii","02-01","Lieutenant Governor","","R","KERNS, Marissa Dipasupil","10","6","16",32
"County of Hawaii","02-01","Lieutenant Governor","","R","LOW, Jeremy","8","4","7",19
"County of Hawaii","02-01","State Senate","1","D","KAHELE, Kaialii","754","154","292",1200
"County of Hawaii","02-01","State Senate","1","L","ARIANOFF, Kimberly A.","0","0","0",0
"County of Hawaii","02-01","State Representative","2","D","NAPEAHI, Terri L.","194","48","101",343
"County of Hawaii","02-01","State Representative","2","D","TODD, Christopher L.T.","631","122","234",987
"County of Hawaii","02-01","State Representative","2","R","MANIPOL-LARSON, Grace","22","10","20",52
"County of Hawaii","02-01","State Representative","2","R","FESTE, Bryan M.","11","3","5",19
"County of Hawaii","02-02","U.S. Senate","","D","HIRONO, Mazie K.","245","47","132",424
"County of Hawaii","02-02","U.S. Senate","","N","REYES, Arturo Pacheco","0","0","0",0
"County of Hawaii","02-02","U.S. Senate","","N","HAVERTY, Charles (Charlie)","0","0","0",0
"County of Hawaii","02-02","U.S. Senate","","N","MAERTENS, Matthew K.","0","0","1",1
"County of Hawaii","02-02","U.S. Senate","","R","ANDERSON, Consuelo","2","0","1",3
"County of Hawaii","02-02","U.S. Senate","","R","HELSHAM, Robert C., Sr.","1","0","2",3
"County of Hawaii","02-02","U.S. Senate","","R","WHITE, Thomas E.","2","0","2",4
"County of Hawaii","02-02","U.S. Senate","","R","DE LA FUENTE, Rocky Mamaka","3","0","4",7
"County of Hawaii","02-02","U.S. Senate","","R","CURTIS, Ron","7","2","1",10
"County of Hawaii","02-02","U.S. Senate","","R","HODGKISS, Michael R.","1","1","0",2
"County of Hawaii","02-02","U.S. Senate","","R","BERISH, George L.","1","0","1",2
"County of Hawaii","02-02","U.S. Senate","","R","PIRKOWSKI, Eddie","1","0","1",2
"County of Hawaii","02-02","U.S. House","2","D","AUSTIN, Anthony Tony","10","1","5",16
"County of Hawaii","02-02","U.S. House","2","D","GABBARD, Tulsi","216","48","129",393
"County of Hawaii","02-02","U.S. House","2","D","ALU CAMPAGNA, Sherry","26","6","12",44
"County of Hawaii","02-02","U.S. House","2","R","EVANS, Brian","16","3","12",31
"County of Hawaii","02-02","Governor","","G","BREWER, Jim","0","0","0",0
"County of Hawaii","02-02","Governor","","D","CARAVALHO, Ernest","6","2","2",10
"County of Hawaii","02-02","Governor","","D","KA'EHU'AE'A, Wendell J.","17","2","8",27
"County of Hawaii","02-02","Governor","","D","TANABE, Van (Tanaban)","1","0","1",2
"County of Hawaii","02-02","Governor","","D","IGE, David Y.","115","35","61",211
"County of Hawaii","02-02","Governor","","D","HANABUSA, Colleen Wakako","133","22","77",232
"County of Hawaii","02-02","Governor","","D","KIM, Richard Y.","3","0","0",3
"County of Hawaii","02-02","Governor","","N","TERUYA, Terrence K.","0","0","0",0
"County of Hawaii","02-02","Governor","","N","BLACKWELL, Selina T.","0","0","1",1
"County of Hawaii","02-02","Governor","","N","EL, Link","0","0","0",0
"County of Hawaii","02-02","Governor","","R","TUPOLA, Andria","11","3","8",22
"County of Hawaii","02-02","Governor","","R","CARROLL, John","10","0","5",15
"County of Hawaii","02-02","Governor","","R","LHEUREUX, Ray","1","0","2",3
"County of Hawaii","02-02","Lieutenant Governor","","G","ING, Renee","0","0","1",1
"County of Hawaii","02-02","Lieutenant Governor","","D","GREEN, Josh","131","28","48",207
"County of Hawaii","02-02","Lieutenant Governor","","D","TOKUDA, Jill N.","71","14","40",125
"County of Hawaii","02-02","Lieutenant Governor","","D","CARVALHO, Bernard P., Jr.","34","7","26",67
"County of Hawaii","02-02","Lieutenant Governor","","D","IWAMOTO, Kim Coco","25","11","32",68
"County of Hawaii","02-02","Lieutenant Governor","","D","ESPERO, Will","9","0","1",10
"County of Hawaii","02-02","Lieutenant Governor","","N","ROBOTTI, Paul F.","0","0","1",1
"County of Hawaii","02-02","Lieutenant Governor","","N","MAGAOAY, Ernest G.","1","0","0",1
"County of Hawaii","02-02","Lieutenant Governor","","R","LIPSCOMB, Steve","8","0","3",11
"County of Hawaii","02-02","Lieutenant Governor","","R","KERNS, Marissa Dipasupil","5","1","7",13
"County of Hawaii","02-02","Lieutenant Governor","","R","LOW, Jeremy","5","2","3",10
"County of Hawaii","02-02","State Senate","1","D","KAHELE, Kaialii","241","46","134",421
"County of Hawaii","02-02","State Senate","1","L","ARIANOFF, Kimberly A.","0","0","0",0
"County of Hawaii","02-02","State Representative","2","D","NAPEAHI, Terri L.","65","15","52",132
"County of Hawaii","02-02","State Representative","2","D","TODD, Christopher L.T.","186","36","93",315
"County of Hawaii","02-02","State Representative","2","R","MANIPOL-LARSON, Grace","12","3","7",22
"County of Hawaii","02-02","State Representative","2","R","FESTE, Bryan M.","6","0","6",12
"County of Hawaii","02-03","U.S. Senate","","D","HIRONO, Mazie K.","192","51","226",469
"County of Hawaii","02-03","U.S. Senate","","N","REYES, Arturo Pacheco","1","0","1",2
"County of Hawaii","02-03","U.S. Senate","","N","HAVERTY, Charles (Charlie)","0","0","0",0
"County of Hawaii","02-03","U.S. Senate","","N","MAERTENS, Matthew K.","0","0","0",0
"County of Hawaii","02-03","U.S. Senate","","R","ANDERSON, Consuelo","0","0","7",7
"County of Hawaii","02-03","U.S. Senate","","R","HELSHAM, Robert C., Sr.","2","0","1",3
"County of Hawaii","02-03","U.S. Senate","","R","WHITE, Thomas E.","1","0","2",3
"County of Hawaii","02-03","U.S. Senate","","R","DE LA FUENTE, Rocky Mamaka","6","3","1",10
"County of Hawaii","02-03","U.S. Senate","","R","CURTIS, Ron","3","2","3",8
"County of Hawaii","02-03","U.S. Senate","","R","HODGKISS, Michael R.","0","1","2",3
"County of Hawaii","02-03","U.S. Senate","","R","BERISH, George L.","0","0","0",0
"County of Hawaii","02-03","U.S. Senate","","R","PIRKOWSKI, Eddie","3","0","0",3
"County of Hawaii","02-03","U.S. House","2","D","AUSTIN, Anthony Tony","4","2","7",13
"County of Hawaii","02-03","U.S. House","2","D","GABBARD, Tulsi","168","47","212",427
"County of Hawaii","02-03","U.S. House","2","D","ALU CAMPAGNA, Sherry","21","4","20",45
"County of Hawaii","02-03","U.S. House","2","R","EVANS, Brian","13","6","12",31
"County of Hawaii","02-03","Governor","","G","BREWER, Jim","0","0","0",0
"County of Hawaii","02-03","Governor","","D","CARAVALHO, Ernest","5","0","4",9
"County of Hawaii","02-03","Governor","","D","KA'EHU'AE'A, Wendell J.","10","2","19",31
"County of Hawaii","02-03","Governor","","D","TANABE, Van (Tanaban)","1","0","2",3
"County of Hawaii","02-03","Governor","","D","IGE, David Y.","76","25","95",196
"County of Hawaii","02-03","Governor","","D","HANABUSA, Colleen Wakako","111","30","131",272
"County of Hawaii","02-03","Governor","","D","KIM, Richard Y.","1","0","3",4
"County of Hawaii","02-03","Governor","","N","TERUYA, Terrence K.","1","0","1",2
"County of Hawaii","02-03","Governor","","N","BLACKWELL, Selina T.","1","0","0",1
"County of Hawaii","02-03","Governor","","N","EL, Link","0","0","0",0
"County of Hawaii","02-03","Governor","","R","TUPOLA, Andria","11","5","11",27
"County of Hawaii","02-03","Governor","","R","CARROLL, John","5","1","7",13
"County of Hawaii","02-03","Governor","","R","LHEUREUX, Ray","0","0","0",0
"County of Hawaii","02-03","Lieutenant Governor","","G","ING, Renee","0","0","0",0
