county,precinct,office,district,party,candidate,absentee,early_votes,election_day,votes
City & County of Honolulu,31-02,Governor,,I,HANNEMANN / CHANG,1,0,2,3
City & County of Honolulu,31-02,Governor,,D,IGE / TSUTSUI,1,0,15,16
City & County of Honolulu,31-02,State Representative,31,R,"JOHANSON, Aaron Ling",13,2,38,53
City & County of Honolulu,31-02,State Representative,31,D,"SHARSH, Lei",0,0,13,13
City & County of Honolulu,31-03,U.S. Senate Vacancy,,R,"CAVASSO, Cam",253,25,340,618
City & County of Honolulu,31-03,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",7,0,23,30
City & County of Honolulu,31-03,U.S. Senate Vacancy,,D,"SCHATZ, Brian",549,68,789,1406
City & County of Honolulu,31-03,U.S. House,1,R,"DJOU, Charles",447,40,682,1169
City & County of Honolulu,31-03,U.S. House,1,D,"TAKAI, Mark",376,56,498,930
City & County of Honolulu,31-03,Governor,,R,AIONA / AHU,388,35,547,970
City & County of Honolulu,31-03,Governor,,L,DAVIS / MARLIN,7,1,17,25
City & County of Honolulu,31-03,Governor,,I,HANNEMANN / CHANG,71,7,158,236
City & County of Honolulu,31-03,Governor,,D,IGE / TSUTSUI,367,54,470,891
City & County of Honolulu,31-03,State Representative,31,R,"JOHANSON, Aaron Ling",579,57,775,1411
City & County of Honolulu,31-03,State Representative,31,D,"SHARSH, Lei",212,34,356,602
City & County of Honolulu,31-04,U.S. Senate Vacancy,,R,"CAVASSO, Cam",47,5,42,94
City & County of Honolulu,31-04,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",0,1,6,7
City & County of Honolulu,31-04,U.S. Senate Vacancy,,D,"SCHATZ, Brian",99,12,74,185
City & County of Honolulu,31-04,U.S. House,1,R,"DJOU, Charles",67,8,68,143
City & County of Honolulu,31-04,U.S. House,1,D,"TAKAI, Mark",80,10,61,151
City & County of Honolulu,31-04,Governor,,R,AIONA / AHU,61,6,71,138
City & County of Honolulu,31-04,Governor,,L,DAVIS / MARLIN,1,0,2,3
City & County of Honolulu,31-04,Governor,,I,HANNEMANN / CHANG,16,2,9,27
City & County of Honolulu,31-04,Governor,,D,IGE / TSUTSUI,67,10,47,124
City & County of Honolulu,31-04,State Representative,31,R,"JOHANSON, Aaron Ling",89,13,76,178
City & County of Honolulu,31-04,State Representative,31,D,"SHARSH, Lei",49,5,47,101
City & County of Honolulu,31-05,U.S. Senate Vacancy,,R,"CAVASSO, Cam",217,23,250,490
City & County of Honolulu,31-05,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",15,2,20,37
City & County of Honolulu,31-05,U.S. Senate Vacancy,,D,"SCHATZ, Brian",494,60,493,1047
City & County of Honolulu,31-05,U.S. House,1,R,"DJOU, Charles",330,45,412,787
City & County of Honolulu,31-05,U.S. House,1,D,"TAKAI, Mark",414,43,360,817
City & County of Honolulu,31-05,Governor,,R,AIONA / AHU,293,27,322,642
City & County of Honolulu,31-05,Governor,,L,DAVIS / MARLIN,10,0,9,19
City & County of Honolulu,31-05,Governor,,I,HANNEMANN / CHANG,72,9,96,177
City & County of Honolulu,31-05,Governor,,D,IGE / TSUTSUI,379,52,353,784
City & County of Honolulu,31-05,State Representative,31,R,"JOHANSON, Aaron Ling",484,49,491,1024
City & County of Honolulu,31-05,State Representative,31,D,"SHARSH, Lei",225,38,246,509
City & County of Honolulu,32-01,U.S. Senate Vacancy,,R,"CAVASSO, Cam",152,22,140,314
City & County of Honolulu,32-01,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",14,0,9,23
City & County of Honolulu,32-01,U.S. Senate Vacancy,,D,"SCHATZ, Brian",487,50,371,908
City & County of Honolulu,32-01,U.S. House,1,R,"DJOU, Charles",287,36,255,578
City & County of Honolulu,32-01,U.S. House,1,D,"TAKAI, Mark",408,40,292,740
City & County of Honolulu,32-01,Governor,,R,AIONA / AHU,216,27,209,452
City & County of Honolulu,32-01,Governor,,L,DAVIS / MARLIN,8,0,5,13
City & County of Honolulu,32-01,Governor,,I,HANNEMANN / CHANG,55,7,45,107
City & County of Honolulu,32-01,Governor,,D,IGE / TSUTSUI,423,42,293,758
City & County of Honolulu,32-01,State Representative,32,D,"ICHIYAMA, Linda E.",520,50,380,950
City & County of Honolulu,32-01,State Representative,32,R,"TAGAVILLA, Marcia Ann R.",162,25,160,347
City & County of Honolulu,32-02,U.S. Senate Vacancy,,R,"CAVASSO, Cam",353,40,385,778
City & County of Honolulu,32-02,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",18,7,22,47
City & County of Honolulu,32-02,U.S. Senate Vacancy,,D,"SCHATZ, Brian",996,88,835,1919
City & County of Honolulu,32-02,U.S. House,1,R,"DJOU, Charles",649,62,691,1402
City & County of Honolulu,32-02,U.S. House,1,D,"TAKAI, Mark",778,79,588,1445
City & County of Honolulu,32-02,Governor,,R,AIONA / AHU,560,49,568,1177
City & County of Honolulu,32-02,Governor,,L,DAVIS / MARLIN,19,4,16,39
City & County of Honolulu,32-02,Governor,,I,HANNEMANN / CHANG,106,19,153,278
City & County of Honolulu,32-02,Governor,,D,IGE / TSUTSUI,742,69,554,1365
City & County of Honolulu,32-02,State Representative,32,D,"ICHIYAMA, Linda E.",966,88,788,1842
City & County of Honolulu,32-02,State Representative,32,R,"TAGAVILLA, Marcia Ann R.",425,50,469,944
City & County of Honolulu,32-03,U.S. Senate Vacancy,,R,"CAVASSO, Cam",342,18,442,802
City & County of Honolulu,32-03,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",13,3,36,52
City & County of Honolulu,32-03,U.S. Senate Vacancy,,D,"SCHATZ, Brian",1007,113,950,2070
City & County of Honolulu,32-03,U.S. House,1,R,"DJOU, Charles",694,50,795,1539
City & County of Honolulu,32-03,U.S. House,1,D,"TAKAI, Mark",720,86,671,1477
City & County of Honolulu,32-03,Governor,,R,AIONA / AHU,549,50,648,1247
City & County of Honolulu,32-03,Governor,,L,DAVIS / MARLIN,12,0,14,26
City & County of Honolulu,32-03,Governor,,I,HANNEMANN / CHANG,148,15,178,341
City & County of Honolulu,32-03,Governor,,D,IGE / TSUTSUI,717,70,637,1424
City & County of Honolulu,32-03,State Representative,32,D,"ICHIYAMA, Linda E.",972,92,868,1932
City & County of Honolulu,32-03,State Representative,32,R,"TAGAVILLA, Marcia Ann R.",421,42,586,1049
City & County of Honolulu,33-01,U.S. Senate Vacancy,,R,"CAVASSO, Cam",228,17,224,469
City & County of Honolulu,33-01,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",8,3,18,29
City & County of Honolulu,33-01,U.S. Senate Vacancy,,D,"SCHATZ, Brian",611,49,619,1279
City & County of Honolulu,33-01,U.S. House,1,R,"DJOU, Charles",352,30,373,755
City & County of Honolulu,33-01,U.S. House,1,D,"TAKAI, Mark",539,40,519,1098
City & County of Honolulu,33-01,Governor,,R,AIONA / AHU,295,27,302,624
City & County of Honolulu,33-01,Governor,,L,DAVIS / MARLIN,8,1,6,15
City & County of Honolulu,33-01,Governor,,I,HANNEMANN / CHANG,97,14,118,229
City & County of Honolulu,33-01,Governor,,D,IGE / TSUTSUI,501,28,477,1006
City & County of Honolulu,33-01,State Representative,33,R,"HELSHAM, Robert C., Sr.",167,24,219,410
City & County of Honolulu,33-01,State Representative,33,D,"KONG, Sam",662,44,621,1327
City & County of Honolulu,33-02,U.S. Senate Vacancy,,R,"CAVASSO, Cam",19,0,0,19
City & County of Honolulu,33-02,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",2,1,0,3
City & County of Honolulu,33-02,U.S. Senate Vacancy,,D,"SCHATZ, Brian",79,2,0,81
City & County of Honolulu,33-02,U.S. House,1,R,"DJOU, Charles",36,2,0,38
City & County of Honolulu,33-02,U.S. House,1,D,"TAKAI, Mark",68,1,0,69
City & County of Honolulu,33-02,Governor,,R,AIONA / AHU,30,1,0,31
City & County of Honolulu,33-02,Governor,,L,DAVIS / MARLIN,0,0,0,0
City & County of Honolulu,33-02,Governor,,I,HANNEMANN / CHANG,16,2,0,18
City & County of Honolulu,33-02,Governor,,D,IGE / TSUTSUI,59,0,0,59
City & County of Honolulu,33-02,State Representative,33,R,"HELSHAM, Robert C., Sr.",19,0,0,19
City & County of Honolulu,33-02,State Representative,33,D,"KONG, Sam",78,3,0,81
City & County of Honolulu,33-03,U.S. Senate Vacancy,,R,"CAVASSO, Cam",11,1,5,17
City & County of Honolulu,33-03,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",1,0,0,1
City & County of Honolulu,33-03,U.S. Senate Vacancy,,D,"SCHATZ, Brian",34,4,21,59
City & County of Honolulu,33-03,U.S. House,1,R,"DJOU, Charles",14,3,8,25
City & County of Honolulu,33-03,U.S. House,1,D,"TAKAI, Mark",33,2,18,53
City & County of Honolulu,33-03,Governor,,R,AIONA / AHU,10,0,2,12
City & County of Honolulu,33-03,Governor,,L,DAVIS / MARLIN,0,0,0,0
City & County of Honolulu,33-03,Governor,,I,HANNEMANN / CHANG,4,4,5,13
City & County of Honolulu,33-03,Governor,,D,IGE / TSUTSUI,34,1,19,54
City & County of Honolulu,33-03,State Representative,33,R,"HELSHAM, Robert C., Sr.",9,3,7,19
City & County of Honolulu,33-03,State Representative,33,D,"KONG, Sam",34,2,18,54
City & County of Honolulu,33-04,U.S. Senate Vacancy,,R,"CAVASSO, Cam",290,21,332,643
City & County of Honolulu,33-04,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",14,1,21,36
City & County of Honolulu,33-04,U.S. Senate Vacancy,,D,"SCHATZ, Brian",803,54,693,1550
City & County of Honolulu,33-04,U.S. House,1,R,"DJOU, Charles",449,30,517,996
City & County of Honolulu,33-04,U.S. House,1,D,"TAKAI, Mark",724,49,573,1346
City & County of Honolulu,33-04,Governor,,R,AIONA / AHU,363,22,422,807
City & County of Honolulu,33-04,Governor,,L,DAVIS / MARLIN,7,0,20,27
City & County of Honolulu,33-04,Governor,,I,HANNEMANN / CHANG,90,11,130,231
City & County of Honolulu,33-04,Governor,,D,IGE / TSUTSUI,720,45,521,1286
City & County of Honolulu,33-04,State Representative,33,R,"HELSHAM, Robert C., Sr.",259,20,294,573
City & County of Honolulu,33-04,State Representative,33,D,"KONG, Sam",796,54,716,1566
City & County of Honolulu,33-05,U.S. Senate Vacancy,,R,"CAVASSO, Cam",273,24,271,568
City & County of Honolulu,33-05,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",23,1,17,41
City & County of Honolulu,33-05,U.S. Senate Vacancy,,D,"SCHATZ, Brian",686,52,597,1335
City & County of Honolulu,33-05,U.S. House,1,R,"DJOU, Charles",467,43,432,942
City & County of Honolulu,33-05,U.S. House,1,D,"TAKAI, Mark",567,37,480,1084
City & County of Honolulu,33-05,Governor,,R,AIONA / AHU,360,32,375,767
City & County of Honolulu,33-05,Governor,,L,DAVIS / MARLIN,9,0,11,20
City & County of Honolulu,33-05,Governor,,I,HANNEMANN / CHANG,87,8,90,185
City & County of Honolulu,33-05,Governor,,D,IGE / TSUTSUI,579,41,441,1061
City & County of Honolulu,33-05,State Representative,33,R,"HELSHAM, Robert C., Sr.",279,26,280,585
City & County of Honolulu,33-05,State Representative,33,D,"KONG, Sam",651,46,562,1259
City & County of Honolulu,33-06,U.S. Senate Vacancy,,R,"CAVASSO, Cam",385,23,319,727
City & County of Honolulu,33-06,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",13,0,18,31
City & County of Honolulu,33-06,U.S. Senate Vacancy,,D,"SCHATZ, Brian",1460,112,913,2485
City & County of Honolulu,33-06,U.S. House,1,R,"DJOU, Charles",686,44,561,1291
City & County of Honolulu,33-06,U.S. House,1,D,"TAKAI, Mark",1266,93,755,2114
City & County of Honolulu,33-06,Governor,,R,AIONA / AHU,520,43,470,1033
City & County of Honolulu,33-06,Governor,,L,DAVIS / MARLIN,5,0,16,21
City & County of Honolulu,33-06,Governor,,I,HANNEMANN / CHANG,148,8,108,264
City & County of Honolulu,33-06,Governor,,D,IGE / TSUTSUI,1279,86,725,2090
City & County of Honolulu,33-06,State Representative,33,R,"HELSHAM, Robert C., Sr.",388,29,324,741
City & County of Honolulu,33-06,State Representative,33,D,"KONG, Sam",1296,100,844,2240
City & County of Honolulu,34-01,U.S. Senate Vacancy,,R,"CAVASSO, Cam",399,36,458,893
City & County of Honolulu,34-01,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",25,3,36,64
City & County of Honolulu,34-01,U.S. Senate Vacancy,,D,"SCHATZ, Brian",1063,107,1008,2178
City & County of Honolulu,34-01,U.S. House,1,R,"DJOU, Charles",628,61,709,1398
City & County of Honolulu,34-01,U.S. House,1,D,"TAKAI, Mark",909,89,825,1823
City & County of Honolulu,34-01,Governor,,R,AIONA / AHU,534,53,632,1219
City & County of Honolulu,34-01,Governor,,L,DAVIS / MARLIN,13,1,24,38
City & County of Honolulu,34-01,Governor,,I,HANNEMANN / CHANG,109,21,188,318
City & County of Honolulu,34-01,Governor,,D,IGE / TSUTSUI,886,74,704,1664
City & County of Honolulu,34-01,State Representative,34,R,"AGUSTIN, Jaci",528,55,687,1270
City & County of Honolulu,34-01,State Representative,34,D,"TAKAYAMA, Gregg",946,93,783,1822
City & County of Honolulu,34-02,U.S. Senate Vacancy,,R,"CAVASSO, Cam",348,30,338,716
City & County of Honolulu,34-02,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",27,1,24,52
City & County of Honolulu,34-02,U.S. Senate Vacancy,,D,"SCHATZ, Brian",1477,92,942,2511
City & County of Honolulu,34-02,U.S. House,1,R,"DJOU, Charles",592,57,549,1198
City & County of Honolulu,34-02,U.S. House,1,D,"TAKAI, Mark",1371,75,817,2263
City & County of Honolulu,34-02,Governor,,R,AIONA / AHU,468,35,467,970
City & County of Honolulu,34-02,Governor,,L,DAVIS / MARLIN,14,0,15,29
City & County of Honolulu,34-02,Governor,,I,HANNEMANN / CHANG,129,14,115,258
City & County of Honolulu,34-02,Governor,,D,IGE / TSUTSUI,1356,85,780,2221
City & County of Honolulu,34-02,State Representative,34,R,"AGUSTIN, Jaci",509,44,601,1154
City & County of Honolulu,34-02,State Representative,34,D,"TAKAYAMA, Gregg",1409,87,729,2225
City & County of Honolulu,34-03,U.S. Senate Vacancy,,R,"CAVASSO, Cam",295,29,395,719
City & County of Honolulu,34-03,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",18,0,25,43
City & County of Honolulu,34-03,U.S. Senate Vacancy,,D,"SCHATZ, Brian",843,58,858,1759
City & County of Honolulu,34-03,U.S. House,1,R,"DJOU, Charles",477,38,651,1166
City & County of Honolulu,34-03,U.S. House,1,D,"TAKAI, Mark",725,54,666,1445
City & County of Honolulu,34-03,Governor,,R,AIONA / AHU,415,34,581,1030
City & County of Honolulu,34-03,Governor,,L,DAVIS / MARLIN,13,0,17,30
City & County of Honolulu,34-03,Governor,,I,HANNEMANN / CHANG,112,10,138,260
City & County of Honolulu,34-03,Governor,,D,IGE / TSUTSUI,670,47,590,1307
City & County of Honolulu,34-03,State Senate,17,I,"CLEMENTE, Roger",261,18,372,651
City & County of Honolulu,34-03,State Senate,17,D,"NISHIHARA, Clarence",841,69,843,1753
City & County of Honolulu,34-03,State Representative,34,R,"AGUSTIN, Jaci",442,41,662,1145
City & County of Honolulu,34-03,State Representative,34,D,"TAKAYAMA, Gregg",741,48,637,1426
City & County of Honolulu,35-01,U.S. Senate Vacancy,,R,"CAVASSO, Cam",36,2,44,82
City & County of Honolulu,35-01,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",5,0,8,13
City & County of Honolulu,35-01,U.S. Senate Vacancy,,D,"SCHATZ, Brian",117,8,98,223
City & County of Honolulu,35-01,U.S. House,1,R,"DJOU, Charles",54,4,69,127
City & County of Honolulu,35-01,U.S. House,1,D,"TAKAI, Mark",115,6,91,212
City & County of Honolulu,35-01,Governor,,R,AIONA / AHU,59,3,66,128
City & County of Honolulu,35-01,Governor,,L,DAVIS / MARLIN,3,0,1,4
City & County of Honolulu,35-01,Governor,,I,HANNEMANN / CHANG,10,0,14,24
City & County of Honolulu,35-01,Governor,,D,IGE / TSUTSUI,97,7,80,184
City & County of Honolulu,35-01,State Representative,35,R,"POTI, LuAnn M.",40,2,48,90
City & County of Honolulu,35-01,State Representative,35,D,"TAKUMI, Roy M.",124,7,98,229
City & County of Honolulu,35-02,U.S. Senate Vacancy,,R,"CAVASSO, Cam",305,16,326,647
City & County of Honolulu,35-02,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",26,0,29,55
City & County of Honolulu,35-02,U.S. Senate Vacancy,,D,"SCHATZ, Brian",890,85,830,1805
City & County of Honolulu,35-02,U.S. House,1,R,"DJOU, Charles",517,44,549,1110
City & County of Honolulu,35-02,U.S. House,1,D,"TAKAI, Mark",775,58,665,1498
City & County of Honolulu,35-02,Governor,,R,AIONA / AHU,423,35,454,912
City & County of Honolulu,35-02,Governor,,L,DAVIS / MARLIN,13,1,9,23
City & County of Honolulu,35-02,Governor,,I,HANNEMANN / CHANG,94,10,124,228
City & County of Honolulu,35-02,Governor,,D,IGE / TSUTSUI,764,56,630,1450
City & County of Honolulu,35-02,State Senate,17,I,"CLEMENTE, Roger",306,23,359,688
City & County of Honolulu,35-02,State Senate,17,D,"NISHIHARA, Clarence",898,71,788,1757
City & County of Honolulu,35-02,State Representative,35,R,"POTI, LuAnn M.",372,20,417,809
City & County of Honolulu,35-02,State Representative,35,D,"TAKUMI, Roy M.",882,76,761,1719
City & County of Honolulu,35-03,U.S. Senate Vacancy,,R,"CAVASSO, Cam",39,1,54,94
City & County of Honolulu,35-03,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",3,0,7,10
City & County of Honolulu,35-03,U.S. Senate Vacancy,,D,"SCHATZ, Brian",60,7,105,172
City & County of Honolulu,35-03,U.S. House,1,R,"DJOU, Charles",61,5,103,169
City & County of Honolulu,35-03,U.S. House,1,D,"TAKAI, Mark",40,3,62,105
City & County of Honolulu,35-03,Governor,,R,AIONA / AHU,55,5,72,132
City & County of Honolulu,35-03,Governor,,L,DAVIS / MARLIN,2,0,0,2
City & County of Honolulu,35-03,Governor,,I,HANNEMANN / CHANG,11,1,43,55
City & County of Honolulu,35-03,Governor,,D,IGE / TSUTSUI,37,2,54,93
City & County of Honolulu,35-03,State Representative,35,R,"POTI, LuAnn M.",48,3,62,113
City & County of Honolulu,35-03,State Representative,35,D,"TAKUMI, Roy M.",49,5,97,151
City & County of Honolulu,35-04,U.S. Senate Vacancy,,R,"CAVASSO, Cam",125,20,216,361
City & County of Honolulu,35-04,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",10,1,9,20
City & County of Honolulu,35-04,U.S. Senate Vacancy,,D,"SCHATZ, Brian",313,30,471,814
City & County of Honolulu,35-04,U.S. House,1,R,"DJOU, Charles",212,23,408,643
City & County of Honolulu,35-04,U.S. House,1,D,"TAKAI, Mark",255,28,300,583
City & County of Honolulu,35-04,Governor,,R,AIONA / AHU,200,24,373,597
City & County of Honolulu,35-04,Governor,,L,DAVIS / MARLIN,4,0,5,9
City & County of Honolulu,35-04,Governor,,I,HANNEMANN / CHANG,40,2,61,103
City & County of Honolulu,35-04,Governor,,D,IGE / TSUTSUI,228,25,270,523
City & County of Honolulu,35-04,State Senate,17,I,"CLEMENTE, Roger",109,16,270,395
City & County of Honolulu,35-04,State Senate,17,D,"NISHIHARA, Clarence",324,32,390,746
City & County of Honolulu,35-04,State Representative,35,R,"POTI, LuAnn M.",169,18,339,526
City & County of Honolulu,35-04,State Representative,35,D,"TAKUMI, Roy M.",275,33,334,642
City & County of Honolulu,35-05,U.S. Senate Vacancy,,R,"CAVASSO, Cam",58,4,52,114
City & County of Honolulu,35-05,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",1,0,4,5
City & County of Honolulu,35-05,U.S. Senate Vacancy,,D,"SCHATZ, Brian",164,29,126,319
City & County of Honolulu,35-05,U.S. House,1,R,"DJOU, Charles",104,12,105,221
City & County of Honolulu,35-05,U.S. House,1,D,"TAKAI, Mark",128,21,82,231
City & County of Honolulu,35-05,Governor,,R,AIONA / AHU,87,7,96,190
City & County of Honolulu,35-05,Governor,,L,DAVIS / MARLIN,0,0,2,2
City & County of Honolulu,35-05,Governor,,I,HANNEMANN / CHANG,21,3,11,35
City & County of Honolulu,35-05,Governor,,D,IGE / TSUTSUI,121,23,80,224
City & County of Honolulu,35-05,State Senate,18,L,"BANDA, Raymond, III",3,0,0,3
City & County of Honolulu,35-05,State Senate,18,D,"KIDANI, Michelle",142,27,102,271
City & County of Honolulu,35-05,State Senate,18,R,"KIM, Dennis C.H.",68,5,78,151
City & County of Honolulu,35-05,State Representative,35,R,"POTI, LuAnn M.",72,7,70,149
City & County of Honolulu,35-05,State Representative,35,D,"TAKUMI, Roy M.",140,25,110,275
City & County of Honolulu,35-06,U.S. Senate Vacancy,,R,"CAVASSO, Cam",109,12,132,253
City & County of Honolulu,35-06,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",8,0,13,21
City & County of Honolulu,35-06,U.S. Senate Vacancy,,D,"SCHATZ, Brian",278,26,316,620
City & County of Honolulu,35-06,U.S. House,1,R,"DJOU, Charles",192,21,252,465
City & County of Honolulu,35-06,U.S. House,1,D,"TAKAI, Mark",205,17,224,446
City & County of Honolulu,35-06,Governor,,R,AIONA / AHU,155,17,196,368
City & County of Honolulu,35-06,Governor,,L,DAVIS / MARLIN,6,0,6,12
City & County of Honolulu,35-06,Governor,,I,HANNEMANN / CHANG,29,5,71,105
City & County of Honolulu,35-06,Governor,,D,IGE / TSUTSUI,214,16,208,438
City & County of Honolulu,35-06,State Senate,17,I,"CLEMENTE, Roger",114,10,140,264
City & County of Honolulu,35-06,State Senate,17,D,"NISHIHARA, Clarence",258,27,301,586
City & County of Honolulu,35-06,State Representative,35,R,"POTI, LuAnn M.",141,14,181,336
City & County of Honolulu,35-06,State Representative,35,D,"TAKUMI, Roy M.",255,24,283,562
City & County of Honolulu,36-01,U.S. Senate Vacancy,,R,"CAVASSO, Cam",454,55,556,1065
